SKU,Disponibilidade,Preço de,Preço à vista no Pix,Parcelamento no cartão,Processador,Cooler,Placa Mãe,Memória,Armazenamento,Placa de Vídeo,Fonte,Gabinete,Cabo de Vídeo,Cabo de Força,Monitor,Kit Periféricos
SKU: PCM-Mancer-Gamer-36925,PRODUTO DISPONÍVEL,3834.16,"R$ 2.366,15","em até 12x de R$ 231,98","1 x Processador AMD Ryzen 3 3200G, 4-Core, 4-Threads, 3.6GHz (4GHz Turbo), Cache 6MB, AM4, YD3200C5M4MFH","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer B450M-DA V2SC, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B450, MCR-B450M-DAV2SC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD TGT Seal ST, 240GB, Sata III 6GB/s, Leitura 500 MB/s, Gravacao 450 MB/s, TGT-SLST-240","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Legion, Mini-Tower, Lateral de Vidro, Preto, TGT-LGN-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Monitor Gamer Mancer Horizon Z2, 21.5 Pol, VA, FHD, 100Hz, 1ms, HDMI/VGA, MCR-HZN21-BL2","1 x Cadeira Gamer TGT Heron TC, Espuma Moldada, Preto e Cinza, TGT-HRTC-BL02","1 x Combo Gamer Pichau Netuno 4x1, Rainbow, Teclado ABNT2, Mouse 8000DPI, Mousepad Medio, Headset Drivers 50mm, PG-NTN-RBW01"
SKU: PCM-Mancer-Gamer-36909,PRODUTO DISPONÍVEL,6136.56,"R$ 3.838,47","em até 12x de R$ 376,32","1 x Processador Intel Core I5-13400, 10-Core, 16-Threads, 2.5GHz (4.6GHz), Cache 20MB, LGA1700, BX8071513400","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer RTX 2060 Heimdall, 6GB, MCR-RTX20606G-HDLLWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-36889,PRODUTO DISPONÍVEL,5413.39,"R$ 3.413,44","em até 12x de R$ 334,65","1 x Processador AMD Ryzen 5 5600, 6-Core, 12-Threads, 3.5GHz (4.4GHz Turbo), Cache 35MB, AM4, 100-000000927-OEM","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Mancer A520M DX, DDR4, Socket AMD AM4, M-ATX, Chipset AMD A520, MCR-A520M-DXV4","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer GeForce RTX 2060 Super Heimdall, 8GB, GDDR6, 256-bit, MCR-RTX2060SUPER-HDLLV4","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Pichau Apus RGB, Mid-Tower, Lateral de Vidro Temperado, Com 3 Fans, Preto, PG-APS-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-36887,PRODUTO DISPONÍVEL,5106.13,"R$ 3.179,00","em até 12x de R$ 311,67","1 x Processador AMD Ryzen 5 5500, 6-Core, 12-Threads, 3.6GHz (4.2GHz Turbo), Cache 19MB, AM4, 100-000000457-OEM","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer A520M DX, DDR4, Socket AMD AM4, M-ATX, Chipset AMD A520, MCR-A520M-DXV4","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer GeForce RTX 2060 Super Heimdall, 8GB, GDDR6, 256-bit, MCR-RTX2060SUPER-HDLLV4","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer Narok, RGB, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-NRK-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-36865,PRODUTO DISPONÍVEL,4647.01,"R$ 2.876,40","em até 12x de R$ 282,00","1 x Processador AMD Ryzen 5 4500, 6-Core, 12-Threads, 3.6GHz (4.1GHz Turbo), Cache 11MB, AM4, 100-100000644BOX","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer A520M DX, DDR4, Socket AMD AM4, M-ATX, Chipset AMD A520, MCR-A520M-DXV4","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer RTX 2060 Heimdall, 6GB, MCR-RTX20606G-HDLLWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer Narok, RGB, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-NRK-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-36855,PRODUTO DISPONÍVEL,3798.93,"R$ 2.322,57","em até 12x de R$ 227,70","1 x Processador Intel Core I5-13400, 10-Core, 16-Threads, 2.5GHz (4.6GHz), Cache 20MB, LGA1700, BX8071513400","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD TGT Seal ST, 240GB, Sata III 6GB/s, Leitura 500 MB/s, Gravacao 450 MB/s, TGT-SLST-240","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer TGT Legion, Mini-Tower, Lateral de Vidro, Preto, TGT-LGN-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento,Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-36853,PRODUTO DISPONÍVEL,5746.55,"R$ 3.595,23","em até 12x de R$ 352,47","1 x Processador Intel Core I5-13400F, 10-Core, 16-Threads, 2.5GHz (4.6GHz Turbo), Cache 20MB, LGA1700, BX8071513400F","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Pichau Rover S, 512GB, M.2 2280, PCIe NVMe, Leitura 3300MB/s, Gravacao 2000MB/s, PCH-RVRS-512","1 x Placa de Video Mancer RTX 2060 Heimdall, 6GB, MCR-RTX20606G-HDLLWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer Hexer, Rainbow, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-HEX-RB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-36840,PRODUTO DISPONÍVEL,6241.99,"R$ 3.799,11","em até 12x de R$ 372,46","1 x Processador Intel Core I5-13400F, 10-Core, 16-Threads, 2.5GHz (4.6GHz Turbo), Cache 20MB, LGA1700, BX8071513400F","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Pichau Rover S, 512GB, M.2 2280, PCIe NVMe, Leitura 3300MB/s, Gravacao 2000MB/s, PCH-RVRS-512","1 x Placa de Video Mancer GeForce RTX 2060 Super Heimdall, 8GB, GDDR6, 256-bit, MCR-RTX2060SUPER-HDLLV4","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer Narok, RGB, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-NRK-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-36836,PRODUTO DISPONÍVEL,5993.09,"R$ 3.726,61","em até 12x de R$ 365,35","1 x Processador Intel Core i5-12400F, 6-Core, 12-Threads, 2.5GHz (4.4GHz Turbo), Cache 18MB, LGA1700, I5-12400F-TRAY","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Pichau Rover S, 512GB, M.2 2280, PCIe NVMe, Leitura 3300MB/s, Gravacao 2000MB/s, PCH-RVRS-512","1 x Placa de Video Mancer GeForce RTX 2060 Super Heimdall, 8GB, GDDR6, 256-bit, MCR-RTX2060SUPER-HDLLV4","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Kit Ventoinhas Aigo Darkflash CL12, Rainbow, 3x120mm, Preto, RAINBOW-CL12-3IN1","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento
SKU: PCM-Pichau-Gamer-36809,PRODUTO DISPONÍVEL,5010.1,"R$ 3.178,13","em até 12x de R$ 311,58","1 x Processador Intel Core i3-10100F, 4-Core, 8-Threads, 3.6Ghz (4.3Ghz Turbo), Cache 6MB, LGA1200, BX8070110100F-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer H510M-DXSC, DDR4, LGA1200, M-ATX, Chipset Intel H510, MCR-H510M-DXSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD TGT Seal ST, 240GB, Sata III 6GB/s, Leitura 500 MB/s, Gravacao 450 MB/s, TGT-SLST-240","1 x Placa de Video Mancer GeForce RTX 2060 Super Heimdall, 8GB, GDDR6, 256-bit, MCR-RTX2060SUPER-HDLLV4","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-36792,PRODUTO DISPONÍVEL,4831.72,"R$ 2.957,63","em até 12x de R$ 289,96","1 x Processador Intel Core i5-8400, 6-Core, 6-Threads, 2.8GHz (4GHz Turbo), Cache 9MB, LGA1151, I5-8400-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae TGT H310M-TSC, DDR4, LGA1151, M-ATX, Chipset Intel H310, TGT-H310M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer GeForce RTX 2060 Super Heimdall, 8GB, GDDR6, 256-bit, MCR-RTX2060SUPER-HDLLV4","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer TGT Legion, Mini-Tower, Lateral de Vidro, Preto, TGT-LGN-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-36787,PRODUTO DISPONÍVEL,4417.03,"R$ 2.693,43","em até 12x de R$ 264,06","1 x Processador Intel Core i5-8400, 6-Core, 6-Threads, 2.8GHz (4GHz Turbo), Cache 9MB, LGA1151, I5-8400-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae TGT H310M-TSC, DDR4, LGA1151, M-ATX, Chipset Intel H310, TGT-H310M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer RTX 2060 Heimdall, 6GB, MCR-RTX20606G-HDLLWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer Narok, RGB, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-NRK-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-36596,PRODUTO DISPONÍVEL,5241.34,"R$ 3.241,66","em até 12x de R$ 317,81","1 x Processador AMD Ryzen 5 5600X, 6-Core, 12-Threads, 3.7GHz (4.6GHz Turbo), Cache 35MB, AM4, 100-000000065-OEM","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Mancer A520M DX, DDR4, Socket AMD AM4, M-ATX, Chipset AMD A520, MCR-A520M-DXV4","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer RTX 2060 Heimdall, 6GB, MCR-RTX20606G-HDLLWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-36573,PRODUTO DISPONÍVEL,4986.88,"R$ 3.229,01","em até 12x de R$ 316,57","1 x Processador AMD Ryzen 5 5600, 6-Core, 12-Threads, 3.5GHz (4.4GHz Turbo), Cache 35MB, AM4, 100-000000927-OEM","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Mancer A520M DX, DDR4, Socket AMD AM4, M-ATX, Chipset AMD A520, MCR-A520M-DXV4","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer RTX 2060 Heimdall, 6GB, MCR-RTX20606G-HDLLWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-35513,PRODUTO DISPONÍVEL,2213.08,"R$ 1.346,33","em até 12x de R$ 131,99","1 x Processador AMD Ryzen 3 3200G, 4-Core, 4-Threads, 3.6GHz (4GHz Turbo), Cache 6MB, AM4, YD3200C5M4MFH","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer B450M-DA V2SC, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B450, MCR-B450M-DAV2SC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Legion, Mini-Tower, Lateral de Vidro, Preto, TGT-LGN-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-35497,PRODUTO DISPONÍVEL,2107.57,"R$ 1.373,33","em até 12x de R$ 134,64","1 x Processador AMD Ryzen 3 3200G, 4-Core, 4-Threads, 3.6GHz (4GHz Turbo), Cache 6MB, AM4, YD3200C5M4MFH","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer B450M-DA V2SC, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B450, MCR-B450M-DAV2SC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD TGT Seal ST, 240GB, Sata III 6GB/s, Leitura 500 MB/s, Gravacao 450 MB/s, TGT-SLST-240","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Legion, Mini-Tower, Lateral de Vidro, Preto, TGT-LGN-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-35210,PRODUTO DISPONÍVEL,4867.76,"R$ 2.992,44","em até 12x de R$ 293,38","1 x Processador Intel Core i5-10400F, 6-Core, 12-Threads, 2.9Ghz (4.3Ghz Turbo), Cache 12MB, LGA1200, I5-10400F-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae Mancer H510M-DXSC, DDR4, LGA1200, M-ATX, Chipset Intel H510, MCR-H510M-DXSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer RTX 2060 Heimdall, 6GB, MCR-RTX20606G-HDLLWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-35205,PRODUTO DISPONÍVEL,4696.01,"R$ 2.959,97","em até 12x de R$ 290,19","1 x Processador Intel Core i3-12100F, 4-Core, 8-Threads, 3.3GHz ( 4.3GHz Turbo), Cache 12MB, LGA1700, I3-12100F-TRAY","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Placa de Video Mancer RTX 2060 Heimdall, 6GB, MCR-RTX20606G-HDLLWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer TGT Gladiator, Rainbow, Mid-Tower, Lateral de Vidro, Com 2 Fans, Preto, TGT-GLD-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-35122,PRODUTO DISPONÍVEL,8430.68,"R$ 5.274,19","em até 12x de R$ 517,08","1 x Processador AMD Ryzen 5 7600X, 6-Core, 12-Threads, 4.7GHz (5.3GHz Turbo), Cache 38MB, AM5, 100-100000593WOF","1 x Water Cooler Mancer Mystic G1, ARGB, 120mm, Branco, MCR-MTC120-WH01","1 x Placa Mae MSI Pro A620M-E, DDR5, Socket AMD AM5, M-ATX, Chipset AMD A620, PRO-A620M-E","1 x Memoria Pichau Orion, 16GB (1x16GB), DDR5, 5600MHz, C38, PCH-ORI-16GB","1 x SSD Pichau Rover S, 512GB, M.2 2280, PCIe NVMe, Leitura 3300MB/s, Gravacao 2000MB/s, PCH-RVRS-512","1 x Placa de Video INNO3D GeForce RTX 3060 Twin X2, 12GB, GDDR6, 192-bit, N30602-12D6-119032AH","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-35068,PRODUTO DISPONÍVEL,2921.85,"R$ 1.836,75","em até 12x de R$ 180,07","1 x Processador Intel Core i5-12400, 6-Core, 12-Threads, 2.5GHz (4.4GHz Turbo), Cache 18MB, LGA1700, I5-12400-OEM","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","1 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD TGT Seal ST, 240GB, Sata III 6GB/s, Leitura 500 MB/s, Gravacao 450 MB/s, TGT-SLST-240","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Legion, Mini-Tower, Lateral de Vidro, Preto, TGT-LGN-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-34440,PRODUTO DISPONÍVEL,1803.73,"R$ 1.119,79","em até 12x de R$ 109,78","1 x Processador Intel Core i5-8400, 6-Core, 6-Threads, 2.8GHz (4GHz Turbo), Cache 9MB, LGA1151, I5-8400-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae TGT H310M-TSC, DDR4, LGA1151, M-ATX, Chipset Intel H310, TGT-H310M-TSC","1 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD TGT Seal ST, 240GB, Sata III 6GB/s, Leitura 500 MB/s, Gravacao 450 MB/s, TGT-SLST-240","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer TGT Legion, Mini-Tower, Lateral de Vidro, Preto, TGT-LGN-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-34432,PRODUTO DISPONÍVEL,4135.4,"R$ 2.498,01","em até 12x de R$ 244,90","1 x Processador Intel Core i5-8400, 6-Core, 6-Threads, 2.8GHz (4GHz Turbo), Cache 9MB, LGA1151, I5-8400-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae TGT H310M-TSC, DDR4, LGA1151, M-ATX, Chipset Intel H310, TGT-H310M-TSC","1 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD TGT Seal ST, 240GB, Sata III 6GB/s, Leitura 500 MB/s, Gravacao 450 MB/s, TGT-SLST-240","1 x Placa de Video Mancer RTX 2060 Heimdall, 6GB, MCR-RTX20606G-HDLLWB","1 x Fonte Aigo Darkflash AT550, 550W, 80 Plus Bronze, Preto, AG-AT550-BK","1 x Gabinete Gamer Mancer Narok, RGB, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-NRK-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
